,sr,miu,irstp,Total Aggregated Utility,Utility 2035,Utility 2055,Utility 2075
0,0.16860396865568542,2151.8406603302537,0.001000000000073569,17856.865663584733,3425.2284492077197,6041.384683976606,8005.272685679495
1,0.19387702846832283,2127.478243080894,0.0010000000000009639,17901.220843684372,3405.0019020393033,6030.0943624562115,8005.280151440866
2,0.10095856486518266,2226.0146904990997,0.001,17630.58251308607,3475.080368456094,6056.59928450408,7975.037666267345
3,0.14336744872415938,2224.6489600081645,0.0010000000000000365,17779.43046759867,3445.2075802273716,6050.7544346054565,8000.06511772982
4,0.11528601474621156,2225.9298559336326,0.0010000097599622028,17691.14097953269,3465.169472402254,6055.370239000736,7985.254794562263
5,0.10786608930927104,2213.141886728401,0.0010000104955772751,17664.170491260327,3470.1700715523207,6055.837931041489,7980.013760188951
6,0.12318280320983159,2273.338864110308,0.001,17709.251570315846,3460.0384892608804,6055.001219151727,7990.400227561731
7,0.11351494525806342,2154.8468458824887,0.001,17706.49310626592,3465.044329780065,6052.915840327711,7981.602105856793
8,0.1354688402279756,2173.8712258999217,0.001,17772.556397225326,3450.0641226309353,6050.809345263295,7995.288352975544
9,0.1487956348278309,2160.4378592577386,0.001,17811.90066782756,3440.093265044078,6047.289382060936,8000.160827262158
10,0.15750634723275592,2244.271432009622,0.0010000000000000575,17806.786899956965,3435.0965545681856,6047.686651638879,8005.2398872388
11,0.18152929584487107,2231.4889747292355,0.001000000164786468,17851.61584849078,3417.049366696257,6040.1363076888065,8010.10719553745
12,0.12767481138256095,2153.940598385058,0.001000000000000001,17757.31005551148,3455.0635811986836,6050.987953712913,7990.08144743197
