,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Disutility 2105,Intratemporal consumption Gini 2105,Intratemporal damage Gini 2105,Temperature overshoot 2105
0,527,0,10617.721997869705,1,11247.456081664339,14.376405301046814,0.28381769884658437,0.6110611547826481,0.0
1,320,2,13297.019012770726,2,11278.718887623882,10.34903563472281,0.28310111512695624,0.6690635546712002,0.0
2,857,2,11195.129236289431,2,11006.330100567484,50.8509291153635,0.2871015634665864,0.5430171495581959,7.0
3,996,1,5516.379330852728,1,11120.421437739391,54.34097574996448,0.28574696564567614,0.5540434197676849,6.0
4,315,0,5295.1441479996965,5,11237.29974549995,33.69349091418347,0.28401284082008643,0.601077219587075,0.0
5,23,2,8291.133528267812,0,11139.037972160702,49.582977848899816,0.2855080226928463,0.5580094764543084,6.0
6,399,1,9256.020611964492,4,11276.878590793784,24.002785945654225,0.28315025260376125,0.663006822766202,0.0
7,247,1,8666.133620237666,0,11211.969733164244,40.82727749610724,0.2844512078485774,0.5830133302474029,3.0
8,660,1,12849.993415772535,1,11249.547726235476,33.64382125232354,0.2837757552259525,0.6133772066946356,0.0
9,397,1,8857.469228152528,4,11185.824934673841,45.64152653016744,0.28485274199799376,0.570095072944545,5.0
10,816,1,6915.515586498871,2,11226.469189604837,42.10936059566074,0.28431725233869015,0.5810594179614201,4.0
11,564,1,13598.370810750806,2,11173.375132660727,47.54656669132203,0.28503067811377175,0.5652543067177602,6.0
12,161,1,11664.085201678707,2,11271.577213703356,26.895576449103054,0.2832856220597938,0.6483425287905895,0.0
13,756,1,11391.738511999982,4,11234.95182250801,40.5346209719215,0.28417911716516564,0.586103557491777,2.0
14,996,1,8648.291364401866,2,11139.13165861557,54.518383144946185,0.2855474247940841,0.5541650262987506,6.0
15,265,1,7129.224382476207,4,11294.657653203089,25.410905945527674,0.28296251020258245,0.6632496868357765,0.0
16,593,1,6471.457751147911,2,11121.138057481412,54.40187072464877,0.28573794322253837,0.5541853859316247,6.0
17,216,0,9616.923558955423,4,11166.93558745931,25.736562721712986,0.28511995315798677,0.5630022455452466,6.0
18,494,2,10346.496981550566,4,11204.77651423509,42.67231049450594,0.2845660328129902,0.5790096008435035,4.0
19,843,2,7149.017207238745,4,11148.662503612222,49.93734190366778,0.2853728207082623,0.5590166770217655,6.0
20,852,0,7115.474057983951,1,11192.521531771117,41.690641809133126,0.2847538029590426,0.5730064529435303,5.0
21,167,1,9419.238496530761,4,11246.402065457016,38.36364982764171,0.2839831833318361,0.594004448207907,0.0
22,94,2,9872.895842720294,2,11039.995167409177,62.776696214300664,0.2867288490127289,0.5454171680607645,7.0
23,947,1,6538.055616415804,1,11218.942971815859,43.40101014719793,0.2844355000781305,0.5770548543198513,4.0
24,847,2,5288.338989218103,2,11256.671972867684,31.318386933655738,0.28362768282067485,0.6220396246553113,0.0
25,139,2,7679.507565479048,4,11185.622262741146,35.3979240794709,0.28485569933897054,0.5700105598981534,5.0
26,520,2,12370.422254507488,1,11276.243734084917,20.736013727113257,0.2831669295658852,0.6610639427034755,0.0
27,82,0,9210.579148602079,1,11283.969885489758,6.390823342981952,0.28294443521317963,0.6985614045276171,0.0
28,579,0,12515.123146150838,2,11090.041832461362,57.56547355762099,0.28613292993551254,0.5500661459443758,7.0
29,324,1,10908.409919334541,4,11216.898025082413,39.331969887640405,0.28437040500468097,0.5860034521355793,2.0
30,843,2,11351.059747280944,4,11167.19091642192,51.03510926358068,0.2851754300680843,0.5591394428716645,6.0
31,982,1,13078.007305879684,2,11236.209612215303,36.709940914536396,0.284033023019042,0.6001381540865054,0.0
32,579,0,12444.14040359642,1,11108.949287665702,57.677195277878816,0.2859311107657653,0.550182943673987,7.0
33,680,0,11950.432312939623,4,11251.077982521485,31.63461392480439,0.28374464882130007,0.6151331790727111,0.0
34,473,1,12013.208658267811,4,11218.690317980247,39.98786202778336,0.2843405263460515,0.5871442108582403,2.0
35,639,1,8769.381339923286,4,11190.912599333535,47.74043938999304,0.28484685859930453,0.5650756905990949,6.0
36,950,0,6148.290781122503,5,11152.396247779303,50.44234969579318,0.2853232181265967,0.5600217495316125,6.0
37,367,2,7711.69814811603,1,11028.91925810638,63.78353834831984,0.28685319275819093,0.5445771851838928,7.0
38,260,1,6745.229098827581,5,11210.292625653521,41.7378551311796,0.2844783404559542,0.5820457227975737,3.0
39,867,1,5683.736285056893,2,11261.09899396075,29.64522689465019,0.2835311260491314,0.6281199902398592,0.0
40,323,2,9319.458752940718,1,11048.013666780527,62.03279433070652,0.2866376954654635,0.5460595948317434,7.0
