,sr,miu,irstp_consumption,irstp_damage,Utility 2105,Disutility 2105,Intratemporal consumption Gini 2105,Intratemporal damage Gini 2105,Temperature overshoot 2105
0,250,0,10536.122523261452,4,11237.981207592924,26.93777970580851,0.28400015424429653,0.6016733581343228,0.0
1,795,1,8515.090051090563,3,11262.621678474448,14.043612999602848,0.28349701416834594,0.6303537732678263,0.0
2,558,0,5127.6138735434415,0,11284.075967922408,10.64956778006334,0.282940691541676,0.6995866305973768,0.0
3,645,1,6469.6898217421995,0,11223.301434110173,37.29516390741069,0.28426237072757077,0.5902211921720848,0.0
4,657,1,11727.472039509723,0,11257.393484113942,31.549697478980868,0.28361217062693167,0.6229879655803222,0.0
5,601,0,9029.41324467048,5,11090.278204383369,57.755924865514665,0.2861300808672729,0.5501009663827124,7.0
6,168,0,11067.174468906174,4,11276.636332903983,14.713083629682275,0.28315663240474537,0.6622389318810921,0.0
7,204,2,8781.991377405397,1,11152.683211588035,50.035948058600624,0.28531938611858776,0.5601004680669945,6.0
8,484,2,12535.844683265994,4,11185.599216681045,45.66607797180155,0.28485603548790406,0.5700009626596584,5.0
9,578,2,13198.70124003752,2,11264.175355466215,29.680152731908176,0.28346169894631645,0.6327148132214205,0.0
10,482,0,11342.373904396292,5,11223.162660828388,35.71825408859434,0.28426478761630175,0.5901277750546525,0.0
11,203,1,12784.001342453414,5,11170.532116401891,50.56389488796111,0.2851310318169273,0.5600432836817423,6.0
12,21,0,11648.929091348155,5,11278.134839208627,24.770957589947546,0.283116843275917,0.6670943607474497,0.0
13,14,1,11101.140507080656,2,11254.932249559011,36.570989850584766,0.28382886529981033,0.600911436655362,0.0
14,883,0,11497.821087647038,4,11295.279167236145,29.8280061165245,0.2831404070033345,0.6309666482731808,0.0
15,677,2,13488.101583074018,2,11302.853029253318,22.608538920318935,0.2827789946784872,0.6900572643543051,0.0
16,802,2,5132.971182426092,2,10997.58359751212,58.595067963126525,0.28719598217205106,0.5424627149294705,7.0
17,508,0,13576.752284097212,2,11206.6889138576,42.36714158260064,0.2845358693125684,0.5800364340336388,4.0
18,359,1,11376.444680464663,1,11300.57103350167,21.949905040122406,0.2827951465052786,0.6892510542650272,0.0
19,344,1,12424.266415114118,4,11247.116657248718,32.0558364458358,0.2838244446195026,0.6106941151425099,0.0
20,519,2,9988.38479577774,2,11317.912168718425,17.220408439161293,0.28248017323960206,0.8477395402842365,0.0
21,802,2,6738.155022734019,2,11009.351797175952,65.60740355951047,0.28706615725253276,0.5411101587053303,7.0
22,20,0,11940.532645978561,2,11287.36452505572,17.13083472326112,0.28279045307828554,0.8476570662901101,0.0
23,677,2,12730.860122159535,1,11313.755152388376,22.685129096309225,0.28266277062554995,0.6900856329292028,0.0
24,485,1,7049.405923485891,4,11223.445845700526,39.31062815439066,0.2842599329537965,0.5903236154495183,0.0
25,527,0,12439.827095558661,0,11247.456826864853,34.14969672520789,0.28381765162710143,0.6110591219743298,0.0
26,119,0,6405.160930850199,2,11272.247773743213,24.51941521029581,0.2832689649047072,0.6500607183610052,0.0
27,12,1,13440.058793659044,4,11256.938519264415,29.652761930668348,0.28362197403576467,0.6223893640651588,0.0
28,2,0,9153.847364111029,1,11286.456245611755,28.30163374332846,0.2831689471109759,0.6416285953803056,0.0
29,938,0,13109.61904271616,1,11292.378924648587,26.2673852343485,0.28302190175888137,0.6565451476160775,0.0
30,857,2,12629.017021176922,1,11018.551932525115,67.74362270610445,0.28696925929634065,0.5416288830006818,7.0
31,517,1,13394.720917279572,1,11276.756226644971,31.99866547195688,0.2834243844901671,0.6201730061672485,0.0
32,12,0,12417.354979432646,4,11238.594135911244,36.19132144837309,0.28398869658521514,0.6022156610747625,0.0
33,221,0,9249.417978199775,1,11268.073489478296,26.98715884535632,0.28337067277855565,0.6402119083473349,0.0
34,616,1,10159.958340325236,1,11297.579625501181,16.008603011574188,0.2828836486625962,0.6732136592123469,0.0
35,21,0,11158.710409759195,1,11295.852292667532,24.93660201848101,0.28293066938323286,0.6671622177337599,0.0
36,677,2,13455.854014860008,1,11301.441183863999,22.000739640723644,0.2827662804067678,0.6966078798827766,0.0
37,938,1,6673.147437743233,1,11293.504894889647,26.675938226770125,0.2830374192471988,0.6503726210037304,0.0
38,938,1,10665.42598044584,2,11275.14183612699,26.067170376787487,0.28319556062187884,0.6578908405668266,0.0
39,521,1,13555.941982113618,1,11152.843157674235,50.45605581349102,0.2853172490201426,0.5601444367187873,6.0
40,869,2,12117.033185541732,1,11307.02633630447,17.19458815561934,0.28259597494990496,0.8477096192787743,0.0
